accno,authormain,booktitle,publisher,publishyear,edition,volume,pages,price,status,subjectid,copy
4149,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4150,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4151,K.R. NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS. PUB,2006,2,0,8,230,1,12,
4152,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4153,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4154,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4155,K.R.NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS,2006,2,0,8,230,1,5,
4157,K.R. NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS. PUB,2006,2,0,8,230,1,12,
4158,K.R. NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS. PUB,2006,2,0,8,230,1,12,
4159,K.R. NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS. PUB,2006,2,0,8,230,1,12,
4160,K.R. NIAZI,ELECTRICAL. &. ELECTRONICS. ENGINEERING,GENIUS. PUB,2006,2,0,8,230,1,12,
4161,TIWARI. H.P,ELECRICAL. ENGINEERING. & ELECTRONICS,ASHIRWAD JAIPUR,2006,4,0,0,210,1,5,
4162,TIWARI. H.P,ELECRICAL. ENGINEERING. & ELECTRONICS,ASHIRWAD JAIPUR,2006,4,0,0,210,1,5,
4163,TIWARI. H.P,ELECRICAL. ENGINEERING. & ELECTRONICS,ASHIRWAD JAIPUR,2006,4,0,0,210,1,5,
4164,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4165,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4166,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4167,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4168,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4169,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4170,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4171,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4172,POONAI SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4173,POONIA SINGH ANOOP,TELECOMMUNICATION ENGINEERING,ASHIRWAD,2007,3,0,8.43,370,1,14,
4174,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4175,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4176,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4177,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4178,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4179,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4180,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4181,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4182,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4183,VYAS R.K,CHEMISTRY FOR ENGINEERING,ASHIRWAD,2003,,0,0,175,1,13,
4184,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4185,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4186,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4187,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4188,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4189,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4190,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4191,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4192,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4193,TIWARI H.P,CIRCUITS ANALYSIS & SYNTHESIS,ASHIRWAD,2005,,0,0,225,1,12,
4194,MEETA GANDHI,THE C ODYSSEY UNIX THE OPEN BUNDDLESS,B.P.B,2006,,0,555,300,1,10,
4195,Y. KANETKAR,C. PROJECTS,B.P.B  DELHI,,,0,596,360,1,10,
4196,HOLZNER  S,JAVA  2  PROGRAMMING,PARAGLYPH DREAM TECH,,,0,146,499,1,10,
4197,HELDMAN  KIM,P.M.P  STUDY  GUIDE,WILEY,,,0,544,449,1,14,
4198,COLEMAN,CWNA  STUDY  GUIDE,WILEY,,,0,526,529,1,10,
4200,SIMPSON  ALEN,WINDOWS  VISTA  BIBLE,WILEY,,,0,176,549,1,10,
4201,SHAM TICKOO,SOLID  WORKS  2007 FOR ENGINEERS & DESIGNERS,DREAMLECH,2007,,0,15.4,549,1,10,
4202,JAMIE JAWORSKI,JAVA  SECURITY  HANDBOOK,TECHMEDIA,2001,,0,534,270,1,10,
4203,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4204,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4205,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4206,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4207,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4208,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4209,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4210,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4211,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4212,DINESH SETHI,CONTROL SYSTEM ENGINEERING,NAVKAR,2007,2,0,14.43,250,1,5,
4213,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4214,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4216,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4217,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4218,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4219,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4220,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
,,,,,,,,,,,
4222,POONIA SINGH ANOOP,THEORY & PRO OF ANALOG & DIGITAL COMMUNICATION SYSTEMS,ASHIRWAD,2007,1,0,8.85,300,1,10,
4223,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4224,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4225,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4226,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4227,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4228,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4229,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4230,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4231,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4232,GRIMA MATHUR,COMPUTER AIDED DESIGN FOR VLSI,ASHIRWAD,2007,,0,8.24,195,1,10,
4233,TIWARI H.P,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2007,5,1,0,250,1,5,
4234,TIWARI H.P,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2007,5,1,0,250,1,5,
4235,TIWARI H.P,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2007,5,1,0,250,1,5,
4236,TIWARI H.P,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2007,5,1,0,250,1,5,
4237,H.P. TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,150,1,5,
4238,H.P. TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,250,1,5,
4239,H/P/ TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,250,1,5,
4240,H.P TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,250,1,5,
4241,H.P TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,250,1,5,
4242,H.P TIWARI,ELECTRONICS DEVICES & CIRCUITS-I,ASHIRWAD,2006-7,5,1,10,250,1,5,
4243,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4244,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4245,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4246,H.P TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4247,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4248,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4249,TIWARI H.P,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2007,5,1,0,250,1,5,
4250,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4251,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4252,H.P. TIWARI,ELECTRONIC. DEVICEC. &   CiRCUITS-II,ASHIRWAD,2006-7,4,2,12,250,1,5,
4253,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4254,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4255,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4256,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4257,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4258,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4259,SAH MANISH K,OPERATING SYSTEMS CONCEPTS,ASHIRWAD,2005,,0,0,200,1,10,
4260,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4262,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4263,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
,,,,,,,,,,,
4265,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4266,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4267,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4268,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4269,DR. SEEMA VERMA,8085 MICROPROCESSOR PROGEMMING INTEREFACING & APPLICATION,ASHIRWAQ,2006,,0,10,225,1,10,
4270,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4271,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4272,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4273,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4274,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4275,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4276,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,11,
4277,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4278,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4279,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4280,POONIA ANOOP SINGH,A TEXT BOOK OF MICROWAVE ENGINEERING  1,ASHIRWAD JAIPUR,2004,,0,0,175,1,10,
4281,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4282,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4283,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4284,Y.C. BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4285,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4286,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4287,Y.C. BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4289,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4290,Y.C. BHATT,ENGINEERING. PRACTICA;L. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4291,Y.C. BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4292,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4293,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4294,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4295,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4296,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4297,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4298,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4299,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4300,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4301,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4302,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4303,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4304,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4305,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4306,Y.C BHATT,ENGINEERING. PRACTICAL. PHYSICS,ASHIRWAD,2006,1,0,201,100,1,7,
4307,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4308,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4309,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4310,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4311,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4312,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4313,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4314,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4315,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4316,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4317,SAH K. MANISH,THEORY COMPUTATION TECHNIQUES,ASHIRWAD,2005,,0,319,160,1,10,
4318,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4319,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4320,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4321,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4322,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4323,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4325,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4326,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4327,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4328,YADAV R.P,ANTENA & WAVE PROPOGATION,ASHIRWAD,2005,,0,0,250,1,11,
4329,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4330,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4331,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4332,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4333,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4334,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4335,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4336,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4337,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4338,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,10,
4339,PRAKRITI TRIWEDI,DATA STRUCTURE & ALGORITHMS,ASHIRWAD,2006,1,0,8.31,200,1,11,
4340,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4341,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4342,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4343,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4344,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4345,R.P YADAV,WIRELESS COMMUNICATION,ASHIRWAD,2006,,0,12.62,225,1,12,
4346,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4347,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4348,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4349,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4350,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4351,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4352,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4353,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4354,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4355,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4356,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4357,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4358,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4359,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4360,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4361,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4362,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4363,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4364,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4365,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4366,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4367,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4368,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4369,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4370,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4371,BHATT. Y.C,A TEXT BOOK OF ENGINEERING PHYSICS,ASHIRWAD JAIPUR,2006,2,0,0,190,1,7,
4372,ALOK BHARGAVA,PROBLEMS & SOLUTIONS  ENGINEERING MATHEMATICS-I,ASHIRWARD,2006-7,,1,4,150,1,4,
4373,ALOK BHARGAVA,PROBLEMS & SOLUTIONS  ENGINEERING MATHEMATICS-I,ASHIRWARD,2006-7,,1,4,150,1,4,
4374,ALOK BHARGAVA,PROBLEMS & SOLUTIONS  ENGINEERING MATHEMATICS-I,ASHIRWARD,2006-7,,1,4,150,1,4,
4375,ALOK BHARGAVA,PROBLEMS & SOLUTIONS  ENGINEERING MATHEMATICS-I,ASHIRWAD,2006-7,,1,4,150,1,4,
